id,cooperado,valor,hora,dispositivo_novo,chave_nova,classificacao,transacao_alta,score_risco
5379,358,5044,17,1,0,RISCO_ALTO,True,70
5380,212,958,13,1,1,NORMAL,False,30
5381,210,671,17,0,0,NORMAL,False,0
5382,285,8303,6,0,1,NORMAL,True,60
5383,193,6129,7,0,1,NORMAL,True,60
5384,291,3697,21,1,0,NORMAL,True,50
5385,343,9689,18,0,1,NORMAL,True,60
5386,384,5077,2,0,1,NORMAL,True,60
5387,233,21,2,0,1,NORMAL,False,10
5388,193,7466,23,1,0,RISCO_ALTO,True,90
5389,290,8628,6,0,1,NORMAL,True,60
5390,127,879,14,0,0,NORMAL,False,0
5391,207,9927,8,1,1,RISCO_ALTO,True,80
5392,111,5976,20,0,1,NORMAL,True,60
5393,271,1667,1,0,1,NORMAL,False,10
5394,342,6226,22,0,1,RISCO_MEDIO,True,80
5395,473,509,7,1,0,NORMAL,False,20
5396,369,8854,20,0,0,NORMAL,True,50
5397,173,8835,17,0,0,NORMAL,True,50
5398,296,1990,12,0,1,NORMAL,False,10
5399,500,7685,10,1,1,RISCO_ALTO,True,80
5400,408,9346,6,1,0,RISCO_ALTO,True,70
5401,428,4324,9,1,0,NORMAL,True,50
5402,102,5462,3,1,0,RISCO_ALTO,True,70
5403,215,5901,9,1,1,RISCO_ALTO,True,80
5404,371,3071,22,0,1,RISCO_MEDIO,True,60
5405,325,2235,14,1,0,NORMAL,False,20
5406,212,9233,1,1,0,RISCO_ALTO,True,70
5407,325,8281,19,1,1,RISCO_ALTO,True,80
5408,350,6359,1,1,1,RISCO_ALTO,True,80
5409,382,4673,15,0,1,NORMAL,True,40
5410,108,9109,9,1,1,RISCO_ALTO,True,80
5411,365,3784,21,1,0,NORMAL,True,50
5412,279,1145,4,0,1,NORMAL,False,10
5413,363,7943,21,0,1,NORMAL,True,60
5414,445,6585,23,0,1,RISCO_MEDIO,True,80
5415,172,5573,23,1,0,RISCO_ALTO,True,90
5416,321,8552,9,0,0,NORMAL,True,50
5417,499,1243,20,1,0,NORMAL,False,20
5418,209,4815,7,0,0,NORMAL,True,30
5419,206,3199,15,1,0,NORMAL,True,50
5420,176,742,2,0,1,NORMAL,False,10
5421,392,2488,10,0,0,NORMAL,False,0
5422,264,6060,6,1,1,RISCO_ALTO,True,80
5423,344,8150,1,1,0,RISCO_ALTO,True,70
5424,116,1204,18,1,1,NORMAL,False,30
5425,421,1851,6,1,0,NORMAL,False,20
5426,115,3596,9,0,0,NORMAL,True,30
5427,220,4121,16,1,1,NORMAL,True,60
5428,374,3267,7,1,0,NORMAL,True,50
5429,221,8377,10,0,1,NORMAL,True,60
5430,397,4613,2,0,0,NORMAL,True,30
5431,444,2961,8,1,0,NORMAL,False,20
5432,132,9548,14,1,0,RISCO_ALTO,True,70
5433,176,7370,23,0,1,RISCO_MEDIO,True,80
5434,424,8128,11,0,0,NORMAL,True,50
5435,349,6389,4,1,1,RISCO_ALTO,True,80
5436,301,2741,8,0,0,NORMAL,False,0
5437,254,9484,23,0,0,RISCO_MEDIO,True,70
5438,182,4080,23,1,1,RISCO_MEDIO,True,80
5439,229,465,9,0,0,NORMAL,False,0
5440,298,1712,16,0,1,NORMAL,False,10
5441,155,5250,2,1,1,RISCO_ALTO,True,80
5442,356,8986,23,1,0,RISCO_ALTO,True,90
5443,107,2266,9,1,0,NORMAL,False,20
5444,146,2910,22,0,1,NORMAL,False,30
5445,431,4970,19,0,1,NORMAL,True,40
5446,314,3437,11,1,1,NORMAL,True,60
5447,415,6816,2,1,1,RISCO_ALTO,True,80
5448,250,4322,14,0,1,NORMAL,True,40
5449,484,4680,22,1,1,RISCO_MEDIO,True,80
5450,311,8763,2,0,1,NORMAL,True,60
5451,310,9811,2,1,1,RISCO_ALTO,True,80
5452,284,4041,14,0,0,NORMAL,True,30
5453,144,8380,22,1,1,RISCO_ALTO,True,100
5454,226,9135,7,1,0,RISCO_ALTO,True,70
5455,311,4653,11,1,1,NORMAL,True,60
5456,288,3561,0,1,0,NORMAL,True,50
5457,295,1517,0,0,1,NORMAL,False,10
5458,155,3559,2,1,0,NORMAL,True,50
5459,274,2495,0,0,1,NORMAL,False,10
5460,268,5408,0,0,1,NORMAL,True,60
5461,248,6666,14,1,1,RISCO_ALTO,True,80
5462,145,3806,11,0,1,NORMAL,True,40
5463,233,2701,6,1,1,NORMAL,False,30
5464,220,3568,3,1,1,NORMAL,True,60
5465,324,3415,21,0,1,NORMAL,True,40
5466,375,7377,14,0,0,NORMAL,True,50
5467,245,1472,16,1,1,NORMAL,False,30
5468,481,1539,13,0,0,NORMAL,False,0
5469,281,6454,9,1,0,RISCO_ALTO,True,70
5470,168,5856,5,1,0,RISCO_ALTO,True,70
5471,486,4259,3,1,0,NORMAL,True,50
5472,230,1851,21,1,0,NORMAL,False,20
5473,177,2712,0,0,0,NORMAL,False,0
5474,323,7281,23,1,0,RISCO_ALTO,True,90
5475,259,9495,5,1,1,RISCO_ALTO,True,80
5476,222,7608,12,0,0,NORMAL,True,50
5477,486,3602,4,0,0,NORMAL,True,30
5478,397,7449,16,1,1,RISCO_ALTO,True,80
5479,479,8911,21,1,0,RISCO_ALTO,True,70
5480,433,9398,23,1,0,RISCO_ALTO,True,90
5481,323,9126,15,1,0,RISCO_ALTO,True,70
5482,403,5139,2,0,0,NORMAL,True,50
5483,182,5140,5,0,1,NORMAL,True,60
5484,441,3284,1,1,1,NORMAL,True,60
5485,133,1539,0,1,1,NORMAL,False,30
5486,223,5257,11,0,1,NORMAL,True,60
5487,235,8040,22,0,1,RISCO_MEDIO,True,80
5488,257,5656,8,0,1,NORMAL,True,60
5489,484,5177,18,0,1,NORMAL,True,60
5490,460,8785,8,1,0,RISCO_ALTO,True,70
5491,423,9299,11,0,1,NORMAL,True,60
5492,430,6374,15,1,1,RISCO_ALTO,True,80
5493,143,687,16,1,0,NORMAL,False,20
5494,351,5536,14,0,1,NORMAL,True,60
5495,103,3321,16,1,0,NORMAL,True,50
5496,478,8415,15,0,0,NORMAL,True,50
5497,336,1984,21,1,1,NORMAL,False,30
5498,324,1966,1,1,1,NORMAL,False,30
5499,370,5638,11,0,1,NORMAL,True,60
5500,413,9654,18,0,0,NORMAL,True,50
5501,223,4957,11,1,1,NORMAL,True,60
5502,250,2686,16,0,1,NORMAL,False,10
5503,137,6099,1,0,0,NORMAL,True,50
5504,253,4898,12,1,1,NORMAL,True,60
5505,482,8945,0,0,1,NORMAL,True,60
5506,487,793,20,1,1,NORMAL,False,30
5507,405,4531,14,0,0,NORMAL,True,30
5508,156,9756,13,1,1,RISCO_ALTO,True,80
5509,430,1670,11,1,1,NORMAL,False,30
5510,331,7206,15,0,1,NORMAL,True,60
5511,224,1774,13,0,1,NORMAL,False,10
5512,168,3825,18,0,1,NORMAL,True,40
5513,217,8210,11,0,1,NORMAL,True,60
5514,132,8206,4,0,1,NORMAL,True,60
5515,255,7205,3,0,0,NORMAL,True,50
5516,173,9153,20,0,0,NORMAL,True,50
5517,319,6769,14,0,1,NORMAL,True,60
5518,264,4378,7,0,1,NORMAL,True,40
5519,293,2504,3,1,1,NORMAL,False,30
5520,414,2432,20,1,1,NORMAL,False,30
5521,289,190,12,0,0,NORMAL,False,0
5522,203,6028,5,0,1,NORMAL,True,60
5523,367,3631,5,0,1,NORMAL,True,40
5524,326,9606,9,1,1,RISCO_ALTO,True,80
5525,182,553,1,1,0,NORMAL,False,20
5526,267,4499,18,1,0,NORMAL,True,50
5527,437,1420,4,1,1,NORMAL,False,30
5528,287,9522,2,0,0,NORMAL,True,50
5529,276,9317,21,0,1,NORMAL,True,60
5530,209,6351,9,1,1,RISCO_ALTO,True,80
5531,141,4251,13,1,0,NORMAL,True,50
5532,129,8220,12,0,1,NORMAL,True,60
5533,107,2967,9,1,0,NORMAL,False,20
5534,112,3629,6,0,1,NORMAL,True,40
5535,345,4655,2,1,1,NORMAL,True,60
5536,314,4757,0,0,1,NORMAL,True,40
5537,167,6030,2,1,1,RISCO_ALTO,True,80
5538,429,1847,11,0,1,NORMAL,False,10
5539,252,6601,11,0,0,NORMAL,True,50
5540,245,9606,18,1,0,RISCO_ALTO,True,70
5541,266,787,22,1,1,NORMAL,False,50
5542,131,682,19,1,0,NORMAL,False,20
5543,139,937,9,0,0,NORMAL,False,0
5544,479,8138,8,1,0,RISCO_ALTO,True,70
5545,407,2072,20,1,0,NORMAL,False,20
5546,493,7761,8,1,0,RISCO_ALTO,True,70
5547,132,4975,20,0,1,NORMAL,True,40
5548,332,450,13,0,0,NORMAL,False,0
5549,265,7369,2,1,1,RISCO_ALTO,True,80
5550,282,4527,0,1,1,NORMAL,True,60
5551,174,7821,13,0,1,NORMAL,True,60
5552,138,1106,18,1,0,NORMAL,False,20
5553,203,6707,22,0,0,RISCO_MEDIO,True,70
5554,142,601,15,0,0,NORMAL,False,0
5555,416,2664,13,1,0,NORMAL,False,20
5556,416,8038,3,1,1,RISCO_ALTO,True,80
5557,302,7492,21,1,0,RISCO_ALTO,True,70
5558,242,4052,8,0,0,NORMAL,True,30
5559,462,4559,13,0,0,NORMAL,True,30
5560,318,9909,23,1,1,RISCO_ALTO,True,100
5561,256,443,15,1,0,NORMAL,False,20
5562,432,9266,19,1,1,RISCO_ALTO,True,80
5563,451,1426,2,0,0,NORMAL,False,0
5564,477,2115,6,1,1,NORMAL,False,30
5565,350,1774,3,0,0,NORMAL,False,0
5566,470,622,19,0,0,NORMAL,False,0
5567,322,9639,1,0,0,NORMAL,True,50
5568,403,7995,18,0,0,NORMAL,True,50
5569,212,9901,4,0,1,NORMAL,True,60
5570,451,4606,21,1,0,NORMAL,True,50
5571,340,3328,6,1,0,NORMAL,True,50
5572,225,6159,15,1,0,RISCO_ALTO,True,70
5573,302,9922,19,1,0,RISCO_ALTO,True,70
5574,260,300,15,0,0,NORMAL,False,0
5575,406,4886,14,1,0,NORMAL,True,50
5576,416,2561,20,1,1,NORMAL,False,30
5577,195,1235,12,1,1,NORMAL,False,30
5578,318,2539,22,1,1,NORMAL,False,50
5579,154,9406,16,1,1,RISCO_ALTO,True,80
5580,454,5901,22,1,0,RISCO_ALTO,True,90
5581,360,2091,4,0,1,NORMAL,False,10
5582,297,1043,17,1,1,NORMAL,False,30
5583,388,4603,15,0,0,NORMAL,True,30
5584,208,4849,2,0,0,NORMAL,True,30
5585,444,7730,0,1,1,RISCO_ALTO,True,80
5586,199,5221,11,1,1,RISCO_ALTO,True,80
5587,265,3112,19,1,0,NORMAL,True,50
5588,324,3734,23,1,0,RISCO_MEDIO,True,70
5589,257,8235,1,0,1,NORMAL,True,60
5590,491,8972,2,1,0,RISCO_ALTO,True,70
5591,380,1712,7,1,1,NORMAL,False,30
5592,437,7114,4,0,0,NORMAL,True,50
5593,229,5284,0,0,0,NORMAL,True,50
5594,492,7930,18,1,1,RISCO_ALTO,True,80
5595,348,988,10,1,1,NORMAL,False,30
5596,393,9438,12,0,1,NORMAL,True,60
5597,202,6447,3,0,0,NORMAL,True,50
5598,377,7981,13,1,1,RISCO_ALTO,True,80
5599,424,8410,4,0,0,NORMAL,True,50
5600,211,4114,11,0,1,NORMAL,True,40
5601,486,2129,1,1,0,NORMAL,False,20
5602,491,813,0,0,1,NORMAL,False,10
5603,216,7899,22,1,0,RISCO_ALTO,True,90
5604,438,5028,16,1,1,RISCO_ALTO,True,80
5605,201,4589,23,1,0,RISCO_MEDIO,True,70
5606,275,2733,18,1,1,NORMAL,False,30
5607,232,9327,16,1,1,RISCO_ALTO,True,80
5608,496,7819,5,1,0,RISCO_ALTO,True,70
5609,326,6920,23,0,0,RISCO_MEDIO,True,70
5610,191,6218,1,0,1,NORMAL,True,60
5611,367,597,9,0,1,NORMAL,False,10
5612,478,6520,20,1,1,RISCO_ALTO,True,80
5613,255,2780,12,1,0,NORMAL,False,20
5614,124,1959,13,1,1,NORMAL,False,30
5615,108,9879,16,1,1,RISCO_ALTO,True,80
5616,331,2706,7,1,0,NORMAL,False,20
5617,478,3708,19,1,1,NORMAL,True,60
5618,209,4756,4,1,1,NORMAL,True,60
5619,416,3904,7,1,0,NORMAL,True,50
5620,477,2687,7,0,0,NORMAL,False,0
5621,364,3747,0,0,1,NORMAL,True,40
5622,305,416,15,1,0,NORMAL,False,20
5623,455,3199,11,0,1,NORMAL,True,40
5624,149,7442,14,1,0,RISCO_ALTO,True,70
5625,444,3151,15,0,1,NORMAL,True,40
5626,450,7772,22,0,0,RISCO_MEDIO,True,70
5627,182,1959,11,1,0,NORMAL,False,20
5628,420,9957,23,0,1,RISCO_MEDIO,True,80
5629,302,7247,10,0,1,NORMAL,True,60
5630,390,8120,10,0,1,NORMAL,True,60
5631,318,2969,4,1,1,NORMAL,False,30
5632,486,1960,22,1,0,NORMAL,False,40
5633,244,947,17,1,0,NORMAL,False,20
5634,249,2458,23,0,0,NORMAL,False,20
5635,113,2367,9,1,0,NORMAL,False,20
5636,105,2920,18,1,1,NORMAL,False,30
5637,189,2016,2,0,0,NORMAL,False,0
5638,359,6776,13,0,0,NORMAL,True,50
5639,266,1709,11,1,0,NORMAL,False,20
5640,108,7148,14,0,1,NORMAL,True,60
5641,336,4922,21,0,0,NORMAL,True,30
5642,112,8090,11,1,1,RISCO_ALTO,True,80
5643,228,4573,13,1,1,NORMAL,True,60
5644,111,9896,17,1,0,RISCO_ALTO,True,70
5645,427,3951,22,0,1,RISCO_MEDIO,True,60
5646,326,4917,23,1,0,RISCO_MEDIO,True,70
5647,371,859,18,1,0,NORMAL,False,20
5648,288,3222,18,1,1,NORMAL,True,60
5649,285,3216,14,0,1,NORMAL,True,40
5650,244,2153,0,0,1,NORMAL,False,10
5651,495,7416,7,0,1,NORMAL,True,60
5652,315,7369,7,1,1,RISCO_ALTO,True,80
5653,204,7833,15,0,0,NORMAL,True,50
5654,323,1818,7,1,0,NORMAL,False,20
5655,225,5362,11,0,1,NORMAL,True,60
5656,415,3163,8,1,1,NORMAL,True,60
5657,263,9118,4,0,0,NORMAL,True,50
5658,276,2004,23,0,0,NORMAL,False,20
5659,484,3301,15,1,0,NORMAL,True,50
5660,263,2476,17,1,0,NORMAL,False,20
5661,249,2312,19,1,1,NORMAL,False,30
5662,369,3853,21,1,0,NORMAL,True,50
5663,141,1393,17,0,1,NORMAL,False,10
5664,383,5729,8,1,0,RISCO_ALTO,True,70
5665,430,6183,11,0,1,NORMAL,True,60
5666,370,9166,10,0,1,NORMAL,True,60
5667,361,1092,6,0,1,NORMAL,False,10
5668,200,5054,7,1,0,RISCO_ALTO,True,70
5669,185,3067,19,1,0,NORMAL,True,50
5670,278,2805,1,0,1,NORMAL,False,10
5671,184,739,14,1,0,NORMAL,False,20
5672,141,622,21,1,1,NORMAL,False,30
5673,164,1064,11,0,0,NORMAL,False,0
5674,181,4668,2,1,1,NORMAL,True,60
5675,425,7611,5,0,0,NORMAL,True,50
5676,431,1239,12,0,1,NORMAL,False,10
5677,335,4338,7,0,0,NORMAL,True,30
5678,333,2391,15,1,1,NORMAL,False,30
5679,410,6466,15,0,0,NORMAL,True,50
5680,113,8103,1,0,0,NORMAL,True,50
5681,330,6014,0,0,0,NORMAL,True,50
5682,167,1927,10,0,0,NORMAL,False,0
5683,187,2388,16,1,1,NORMAL,False,30
5684,113,4645,20,0,1,NORMAL,True,40
5685,306,3322,12,0,1,NORMAL,True,40
5686,148,1130,18,0,0,NORMAL,False,0
5687,233,8593,0,1,0,RISCO_ALTO,True,70
5688,429,7744,11,1,0,RISCO_ALTO,True,70
5689,111,6998,20,0,1,NORMAL,True,60
5690,370,1195,8,0,1,NORMAL,False,10
5691,288,8418,11,0,1,NORMAL,True,60
5692,482,8908,8,0,0,NORMAL,True,50
5693,199,8955,8,0,0,NORMAL,True,50
5694,117,5298,16,1,0,RISCO_ALTO,True,70
5695,143,6296,17,0,1,NORMAL,True,60
5696,435,191,8,1,1,NORMAL,False,30
5697,134,774,14,1,0,NORMAL,False,20
5698,357,5024,10,0,1,NORMAL,True,60
5699,345,2322,2,0,1,NORMAL,False,10
5700,400,8531,16,0,0,NORMAL,True,50
5701,107,2844,14,0,0,NORMAL,False,0
5702,159,6091,18,1,1,RISCO_ALTO,True,80
5703,425,1957,2,0,1,NORMAL,False,10
5704,355,1856,16,0,0,NORMAL,False,0
5705,452,5174,4,0,1,NORMAL,True,60
5706,130,598,22,1,1,NORMAL,False,50
5707,136,8114,3,1,0,RISCO_ALTO,True,70
5708,417,7169,13,1,1,RISCO_ALTO,True,80
5709,283,8783,5,1,0,RISCO_ALTO,True,70
5710,456,8629,5,0,0,NORMAL,True,50
5711,301,8243,21,0,0,NORMAL,True,50
5712,408,9526,4,1,1,RISCO_ALTO,True,80
5713,306,7186,20,0,0,NORMAL,True,50
5714,416,2248,13,1,1,NORMAL,False,30
5715,134,3674,22,0,0,RISCO_MEDIO,True,50
5716,293,5094,1,0,1,NORMAL,True,60
5717,472,2688,5,0,1,NORMAL,False,10
5718,184,4125,13,0,0,NORMAL,True,30
5719,271,5568,9,0,0,NORMAL,True,50
5720,237,5779,14,1,1,RISCO_ALTO,True,80
5721,221,3537,0,1,1,NORMAL,True,60
5722,374,8611,1,1,0,RISCO_ALTO,True,70
5723,431,4491,17,1,0,NORMAL,True,50
5724,297,9979,2,1,1,RISCO_ALTO,True,80
5725,138,1069,7,1,1,NORMAL,False,30
5726,109,7139,10,1,1,RISCO_ALTO,True,80
5727,476,4694,14,1,0,NORMAL,True,50
5728,224,5281,17,1,1,RISCO_ALTO,True,80
5729,191,3687,8,0,1,NORMAL,True,40
5730,195,739,19,1,1,NORMAL,False,30
5731,399,8141,15,1,0,RISCO_ALTO,True,70
5732,459,6428,12,0,0,NORMAL,True,50
5733,426,1142,23,0,1,NORMAL,False,30
5734,460,1078,12,1,0,NORMAL,False,20
5735,186,2044,7,0,0,NORMAL,False,0
5736,171,3630,8,1,0,NORMAL,True,50
5737,126,7759,0,1,1,RISCO_ALTO,True,80
5738,109,109,14,0,0,NORMAL,False,0
5739,103,3303,15,1,1,NORMAL,True,60
5740,461,8152,22,1,0,RISCO_ALTO,True,90
5741,342,2381,22,1,0,NORMAL,False,40
5742,461,669,22,1,0,NORMAL,False,40
5743,360,4892,23,1,1,RISCO_MEDIO,True,80
5744,271,5900,21,0,1,NORMAL,True,60
5745,395,202,21,0,0,NORMAL,False,0
5746,478,9056,20,0,1,NORMAL,True,60
5747,453,8384,12,1,1,RISCO_ALTO,True,80
5748,470,5141,8,1,1,RISCO_ALTO,True,80
5749,398,6286,14,0,0,NORMAL,True,50
5750,221,3481,2,0,1,NORMAL,True,40
5751,429,9878,8,0,1,NORMAL,True,60
5752,351,1726,12,1,0,NORMAL,False,20
5753,331,5784,9,1,0,RISCO_ALTO,True,70
5754,449,7529,6,0,1,NORMAL,True,60
5755,146,7337,1,0,1,NORMAL,True,60
5756,292,6059,8,0,1,NORMAL,True,60
5757,349,1290,14,1,1,NORMAL,False,30
5758,443,3494,0,1,1,NORMAL,True,60
5759,485,46,23,1,0,NORMAL,False,40
5760,247,4256,1,0,0,NORMAL,True,30
5761,259,9760,22,0,0,RISCO_MEDIO,True,70
5762,237,5794,2,0,1,NORMAL,True,60
5763,193,8999,1,1,0,RISCO_ALTO,True,70
5764,348,118,11,1,0,NORMAL,False,20
5765,219,931,4,1,0,NORMAL,False,20
5766,271,3348,10,1,1,NORMAL,True,60
5767,415,342,20,1,0,NORMAL,False,20
5768,354,9925,4,0,0,NORMAL,True,50
5769,442,1506,1,0,0,NORMAL,False,0
5770,405,7879,12,0,0,NORMAL,True,50
5771,222,2850,23,0,1,NORMAL,False,30
5772,232,8716,23,0,1,RISCO_MEDIO,True,80
5773,416,2130,3,0,1,NORMAL,False,10
5774,239,3559,6,0,0,NORMAL,True,30
5775,223,8355,20,0,0,NORMAL,True,50
5776,390,9573,20,0,0,NORMAL,True,50
5777,170,8519,0,1,0,RISCO_ALTO,True,70
5778,168,5744,15,0,1,NORMAL,True,60
5779,405,399,1,1,0,NORMAL,False,20
5780,349,5166,5,1,1,RISCO_ALTO,True,80
5781,423,5193,16,0,1,NORMAL,True,60
5782,344,4358,10,1,1,NORMAL,True,60
5783,182,4901,19,0,1,NORMAL,True,40
5784,343,3810,13,1,1,NORMAL,True,60
5785,103,7538,17,1,1,RISCO_ALTO,True,80
5786,429,2147,10,0,0,NORMAL,False,0
5787,102,8378,22,1,0,RISCO_ALTO,True,90
5788,116,1983,10,1,1,NORMAL,False,30
5789,421,5257,22,1,0,RISCO_ALTO,True,90
5790,492,4099,0,1,0,NORMAL,True,50
5791,348,4983,13,1,0,NORMAL,True,50
5792,381,7173,16,1,1,RISCO_ALTO,True,80
5793,124,545,3,0,1,NORMAL,False,10
5794,257,2907,18,1,0,NORMAL,False,20
5795,129,3836,11,1,0,NORMAL,True,50
5796,487,2692,4,1,0,NORMAL,False,20
5797,490,40,16,0,1,NORMAL,False,10
5798,408,2491,7,0,0,NORMAL,False,0
5799,421,3086,11,0,0,NORMAL,True,30
5800,442,941,22,0,0,NORMAL,False,20
5801,302,9089,0,0,0,NORMAL,True,50
5802,493,6416,13,0,1,NORMAL,True,60
5803,378,9666,7,1,1,RISCO_ALTO,True,80
5804,441,1053,13,1,0,NORMAL,False,20
5805,342,6136,10,0,1,NORMAL,True,60
5806,324,6657,23,1,0,RISCO_ALTO,True,90
5807,455,7099,8,1,1,RISCO_ALTO,True,80
5808,422,1905,13,1,0,NORMAL,False,20
5809,212,2173,18,0,0,NORMAL,False,0
5810,417,8781,1,1,1,RISCO_ALTO,True,80
5811,437,7341,0,1,0,RISCO_ALTO,True,70
5812,481,9434,18,1,1,RISCO_ALTO,True,80
5813,190,1094,20,0,1,NORMAL,False,10
5814,456,1159,14,0,1,NORMAL,False,10
5815,247,8306,13,0,1,NORMAL,True,60
5816,139,1286,8,0,0,NORMAL,False,0
5817,407,677,21,0,0,NORMAL,False,0
5818,319,1437,19,0,0,NORMAL,False,0
5819,282,9402,6,0,0,NORMAL,True,50
5820,200,5744,6,1,1,RISCO_ALTO,True,80
5821,237,6330,2,1,0,RISCO_ALTO,True,70
5822,399,5711,5,1,0,RISCO_ALTO,True,70
5823,461,6663,8,0,1,NORMAL,True,60
5824,229,7240,2,1,0,RISCO_ALTO,True,70
5825,476,7867,0,1,1,RISCO_ALTO,True,80
5826,490,7337,7,1,1,RISCO_ALTO,True,80
5827,217,8686,21,1,1,RISCO_ALTO,True,80
5828,138,6164,8,0,1,NORMAL,True,60
5829,328,6079,0,1,0,RISCO_ALTO,True,70
5830,125,5546,22,1,0,RISCO_ALTO,True,90
5831,446,9562,11,1,0,RISCO_ALTO,True,70
5832,264,9101,0,1,1,RISCO_ALTO,True,80
5833,468,2927,6,0,1,NORMAL,False,10
5834,273,8038,4,0,1,NORMAL,True,60
5835,239,4963,5,1,1,NORMAL,True,60
5836,491,8692,7,1,1,RISCO_ALTO,True,80
5837,408,3129,15,0,0,NORMAL,True,30
5838,383,7217,15,0,1,NORMAL,True,60
5839,364,8869,16,1,1,RISCO_ALTO,True,80
5840,156,8909,12,0,1,NORMAL,True,60
5841,453,709,22,1,0,NORMAL,False,40
5842,443,2485,15,1,1,NORMAL,False,30
5843,403,6639,6,1,1,RISCO_ALTO,True,80
5844,327,1907,4,0,1,NORMAL,False,10
5845,494,1718,17,1,1,NORMAL,False,30
5846,400,9017,17,0,1,NORMAL,True,60
5847,283,2562,12,0,0,NORMAL,False,0
5848,169,6716,10,0,1,NORMAL,True,60
5849,162,1263,1,0,1,NORMAL,False,10
5850,289,8593,11,0,1,NORMAL,True,60
5851,419,2002,10,0,1,NORMAL,False,10
5852,431,777,1,1,1,NORMAL,False,30
5853,469,1155,5,0,1,NORMAL,False,10
5854,114,527,12,0,1,NORMAL,False,10
5855,161,7275,13,0,0,NORMAL,True,50
5856,449,5717,1,1,0,RISCO_ALTO,True,70
5857,398,3132,3,0,1,NORMAL,True,40
5858,131,9435,20,1,0,RISCO_ALTO,True,70
5859,122,7175,1,1,0,RISCO_ALTO,True,70
5860,475,3589,13,0,1,NORMAL,True,40
5861,267,212,8,1,0,NORMAL,False,20
5862,298,604,20,1,1,NORMAL,False,30
5863,126,9915,4,1,0,RISCO_ALTO,True,70
5864,227,4480,18,0,0,NORMAL,True,30
5865,355,2267,11,0,1,NORMAL,False,10
5866,373,7886,22,0,1,RISCO_MEDIO,True,80
5867,410,6392,14,0,1,NORMAL,True,60
5868,324,3731,5,0,0,NORMAL,True,30
5869,245,2359,6,1,1,NORMAL,False,30
5870,368,1600,16,1,0,NORMAL,False,20
5871,141,8340,13,1,1,RISCO_ALTO,True,80
5872,175,3865,14,0,0,NORMAL,True,30
5873,475,6443,16,1,0,RISCO_ALTO,True,70
5874,371,3467,16,0,1,NORMAL,True,40
5875,214,5571,19,1,0,RISCO_ALTO,True,70
5876,262,3256,11,1,1,NORMAL,True,60
5877,223,1142,14,0,1,NORMAL,False,10
5878,139,4956,12,1,1,NORMAL,True,60
5879,372,1237,7,0,1,NORMAL,False,10
5880,489,8495,9,0,0,NORMAL,True,50
5881,317,9002,21,1,1,RISCO_ALTO,True,80
5882,109,1304,21,1,1,NORMAL,False,30
5883,485,4847,12,1,0,NORMAL,True,50
5884,148,8208,17,1,0,RISCO_ALTO,True,70
5885,114,9102,9,0,0,NORMAL,True,50
5886,430,6445,22,0,1,RISCO_MEDIO,True,80
5887,208,7572,19,1,1,RISCO_ALTO,True,80
5888,454,8035,20,1,0,RISCO_ALTO,True,70
5889,387,4010,15,0,0,NORMAL,True,30
5890,405,3311,3,0,0,NORMAL,True,30
5891,194,9524,1,0,1,NORMAL,True,60
5892,369,9009,16,0,1,NORMAL,True,60
5893,364,104,4,0,1,NORMAL,False,10
5894,370,4311,14,0,0,NORMAL,True,30
5895,293,2882,10,1,1,NORMAL,False,30
5896,429,7998,23,0,0,RISCO_MEDIO,True,70
5897,220,9506,3,1,1,RISCO_ALTO,True,80
5898,346,8889,1,0,0,NORMAL,True,50
5899,298,8101,11,0,1,NORMAL,True,60
5900,269,9024,3,1,0,RISCO_ALTO,True,70
5901,342,6720,9,1,0,RISCO_ALTO,True,70
5902,353,1792,21,0,1,NORMAL,False,10
5903,476,2276,12,0,0,NORMAL,False,0
5904,484,8955,0,1,0,RISCO_ALTO,True,70
5905,198,473,1,0,0,NORMAL,False,0
5906,168,5124,16,1,0,RISCO_ALTO,True,70
5907,150,1412,21,1,1,NORMAL,False,30
5908,441,5899,11,1,0,RISCO_ALTO,True,70
5909,100,2926,6,0,0,NORMAL,False,0
5910,475,4323,1,0,1,NORMAL,True,40
5911,159,6203,10,0,0,NORMAL,True,50
5912,228,2416,20,1,0,NORMAL,False,20
5913,414,7729,7,1,0,RISCO_ALTO,True,70
5914,477,2911,22,1,1,NORMAL,False,50
5915,353,558,20,1,0,NORMAL,False,20
5916,289,3108,13,1,1,NORMAL,True,60
5917,311,4411,3,1,0,NORMAL,True,50
5918,132,6398,2,0,1,NORMAL,True,60
5919,224,3022,13,1,1,NORMAL,True,60
5920,148,6301,22,0,0,RISCO_MEDIO,True,70
5921,222,1276,18,1,0,NORMAL,False,20
5922,317,6208,22,1,0,RISCO_ALTO,True,90
5923,156,1819,23,1,0,NORMAL,False,40
5924,395,4808,23,1,0,RISCO_MEDIO,True,70
5925,178,5401,18,1,0,RISCO_ALTO,True,70
5926,454,9339,8,0,0,NORMAL,True,50
5927,445,651,23,0,1,NORMAL,False,30
5928,180,3613,8,0,1,NORMAL,True,40
5929,123,2431,12,1,1,NORMAL,False,30
5930,236,3896,16,1,1,NORMAL,True,60
5931,478,9517,5,0,0,NORMAL,True,50
5932,347,6404,17,0,0,NORMAL,True,50
5933,145,943,22,1,0,NORMAL,False,40
5934,395,657,11,1,0,NORMAL,False,20
